Dia;Hora;Mes;Anyo;Lluvia;Temperatura_Max;Temperatura_Min;Evaporacion;Cota_guadalhorce;Volumen_embalsado_guadalhorce;Variacion_volumen_guadalhorce;Tiempo_desembalse_guadalhorce;Caudal_desembalse_guadalhorce;Filtracion_guadalhorce;Volumen_desembalse_guadalhorce;Salinidad_guadalhorce;Toneladas_sal_guadalhorce;Volumen_evaporado_guadalhorce;Aportacion_aparente_guadalhorce;Cota_guadalteba;Volumen_embalsado_guadalteba;Variacion_volumen_guadalteba;Tiempo_desembalse_guadalteba;Caudal_desembalse_guadalteba;Filtraciones_guadalteba;Volumen_desembalse_guadalteba;Salinidad_guadalteba;Toneladas_sal_guadalteba;Volumen_evaporado_guadalteba;Aportacion_aparente_guadalteba;Volumen_total_guadalhorce_guadalteba;Variacion_total_guadalhorce_guadalteba;Desembalse_total_guadalhorce_guadalteba;Aportacion_aparente_total_guadalhorce_guadalteba;Cota_conde;Volumen_embalsado_conde;Variacion_volumen_conde;Filtraciones_conde;Volumen_desembalse_conde;Salinidad_conde;Toneladas_sal_conde;Volumen_evaporado_conde;Aportacion_aparente_conde;Volumen_total_guadalhorce_guadalteba_conde;Variacion_total_guadalhorce_guadalteba_conde;Desembalse_total_guadalhorce_guadalteba_conde;Aportacion_aparente_total_guadalhorce_guadalteba_conde;Caudal_total_demandas;Volumen_total_demandas;Salinidad_mezcla;Toneladas_sal_mezcla;Cota_gaitanejo;Volumen_gaitanejo;Volumen_central-reversible_tajo;Volumen_total_gaitanejo_tajo;Variacion_total_gaitanejo_tajo;Caudal_abastencimiento;Horas_abastecimiento;Min_abastecimiento;Volumen_abasteciemiento;Caudal_riego;Horas_riego;Min_riego;Volumen_riego;Caudal_ecologico;Horas_ecologico;Min_ecologico;Volumen_ecologico;Agua_sobrante;Total_volumen_abastecido;Aportacion_guadalhorce_tajo;Aportacion_arroyos_tajo;Total_aportacion
2;8:00;08;2016;;31;20;8,5;353,75;74,772;-0,148;02:30;10,0;0,020;0,105;;0;0,042;-0,043;348,44;68,899;-0,271;08:00;10;;0,289;;0;0,038;0,018;143,671;-0,419;0,394;-0,025;331,88;29,524;0,000;0,004;0,004;;;0,027;0,004;173,195;-0,419;0,398;-0,021;4,70;0,397;;0;301,82;0,145;0,138;0,283;-0,067;2,3;24;0;0,199;2,1;24;0;0,181;0,30;24;0;0,026;0;0,406;;;
3;8:00;08;2016;;31;20;10,0;353,73;74,673;-0,099;02:30;10,0;0,020;0,111;;0;0,050;0,012;348,35;68,493;-0,406;09:00;10;;0,325;;0;0,045;-0,081;143,166;-0,505;0,436;-0,069;331,87;29,492;-0,032;0,004;0,004;;;0,032;-0,028;172,658;-0,537;0,440;-0,097;4,70;0,406;889;361;301,82;0,145;0,173;0,318;0,035;2,3;24;0;0,199;2,1;24;0;0,181;0,30;24;0;0,026;0;0,406;;;
4;8:00;08;2016;;34;22;7,9;353,71;74,574;-0,099;02:00;10,0;0,020;0,093;;0;0,039;-0,006;348,27;68,134;-0,359;08:00;10;;0,307;;0;0,035;-0,052;142,708;-0,458;0,400;-0,058;331,86;29,461;-0,031;0,004;0,004;;;0,024;-0,027;172,169;-0,489;0,404;-0,085;4,70;0,406;;0;301,82;0,145;0,168;0,313;-0,005;2,3;24;0;0,199;2,1;24;0;0,181;0,30;24;0;0,026;0;0,406;;;
5;8:00;08;2016;;35;22;9,4;353,68;74,426;-0,148;02:30;10,0;0,020;0,108;2504;270;0,046;-0,040;348,16;67,643;-0,491;13:00;10;;0,462;;0;0,042;-0,029;142,069;-0,639;0,570;-0,069;331,85;29,429;-0,032;0,004;0,004;;;0,030;-0,028;171,498;-0,671;0,574;-0,097;4,70;0,406;;0;302,03;0,160;0,278;0,438;0,125;2,3;24;0;0,199;2,1;24;0;0,181;0,30;24;0;0,026;0;0,406;;;
6;8:00;08;2016;;36;22;7,2;353,64;74,229;-0,197;03:00;10,0;0,020;0,126;;0;0,035;-0,071;348,12;67,466;-0,177;04:30;10;;0,167;;0;0,032;-0,010;141,695;-0,374;0,293;-0,081;331,84;29,397;-0,032;0,004;0,004;;;0,023;-0,028;171,092;-0,406;0,297;-0,109;5,00;0,428;;0;;;;;;2,5;24;0;0,213;2,2;24;0;0,189;0,30;24;0;0,026;0;0,428;;;
7;8:00;08;2016;;35;22;5,5;353,59;73,983;-0,246;03:30;10,0;0,020;0,144;;0;0,027;-0,102;348,11;67,421;-0,045;;;;0,000;;0;0,025;-0,045;141,404;-0,291;0,144;-0,147;331,75;29,114;-0,283;0,004;0,252;;;0,017;-0,031;170,518;-0,574;0,396;-0,178;5,00;0,432;;0;;;;;;2,5;24;0;0,216;2,2;24;0;0,190;0,30;24;0;0,026;0;0,432;;;
8;8:00;08;2016;;33;22;10,8;353,54;73,738;-0,245;03:30;10,0;0,020;0,144;;0;0,053;-0,101;348,10;67,377;-0,044;;;;0,000;;0;0,048;-0,044;141,115;-0,289;0,144;-0,145;331,63;28,737;-0,377;0,004;0,251;;;0,034;-0,126;169,852;-0,666;0,395;-0,271;5,00;0,432;;0;301,82;0,145;0,277;0,422;#ÁVALOR!;2,5;24;0;0,216;2,2;24;0;0,190;0,30;24;0;0,026;0;0,432;;;
9;8:00;08;2016;;28;22;12,3;353,51;73,591;-0,147;03:00;10,0;0,020;0,126;;0;0,060;-0,021;348,01;66,979;-0,398;10:00;10;;0,361;;0;0,054;-0,037;140,570;-0,545;0,487;-0,058;331,62;28,706;-0,031;0,004;0,004;;;0,038;-0,027;169,276;-0,576;0,491;-0,085;4,90;0,425;971;413;301,82;0,145;0,367;0,512;0,090;2,5;24;0;0,216;2,1;24;0;0,183;0,30;24;0;0,026;0;0,425;;;
10;8:00;08;2016;;31;23;9,9;353,48;73,444;-0,147;02:30;10,0;0,020;0,108;2574;278;0,049;-0,039;347,93;66,627;-0,352;09:00;10;;0,324;;0;0,044;-0,028;140,071;-0,499;0,432;-0,067;331,61;28,675;-0,031;0,004;0,004;;;0,031;-0,027;168,746;-0,530;0,436;-0,094;5,00;0,432;;0;301,72;0,131;0,407;0,538;0,026;2,6;24;0;0,223;2,1;24;0;0,183;0,30;24;0;0,026;0;0,432;;;
11;8:00;08;2016;;30;22;11,0;353,46;73,346;-0,098;02:00;10,0;0,020;0,093;;0;0,054;-0,005;347,84;66,233;-0,394;08:30;10;;0,307;;0;0,048;-0,087;139,579;-0,492;0,400;-0,092;331,60;28,644;-0,031;0,004;0,004;;;0,034;-0,027;168,223;-0,523;0,404;-0,119;5,00;0,432;;0;301,82;0,145;0,393;0,538;0,000;2,6;24;0;0,225;2,1;24;0;0,181;0,30;24;0;0,026;0;0,432;;;
12;8:00;08;2016;;27;21;8,4;353,44;73,248;-0,098;01:30;10,0;0,020;0,074;;0;0,041;-0,024;347,76;65,885;-0,348;09:00;10;;0,313;;0;0,037;-0,035;139,133;-0,446;0,387;-0,059;331,60;28,644;0,000;0,004;0,004;;;0,027;0,004;167,777;-0,446;0,391;-0,055;5,00;0,432;;0;301,63;0,122;0,356;0,478;-0,060;2,6;24;0;0,225;2,1;24;0;0,181;0,30;24;0;0,026;0;0,432;;;
13;8:00;08;2016;;27;21;4,6;353,41;73,102;-0,146;02:00;10,0;0,020;0,090;;0;0,022;-0,056;347,69;65,581;-0,304;05:00;10;;0,184;;0;0,020;-0,120;138,683;-0,450;0,274;-0,176;331,58;28,581;-0,063;0,004;0,004;;;0,014;-0,059;167,264;-0,513;0,278;-0,235;5,10;0,440;;0;;;;;;2,6;24;0;0,225;2,2;24;0;0,189;0,30;24;0;0,026;0;0,440;;;
14;8:00;08;2016;;28;20;9,1;353,38;72,956;-0,146;03:00;10,0;0,020;0,126;;0;0,044;-0,020;347,68;65,537;-0,044;;;;0,000;;0;0,040;-0,044;138,493;-0,190;0,126;-0,064;331,49;28,301;-0,280;0,004;0,214;;;0,028;-0,066;166,794;-0,470;0,340;-0,130;5,10;0,441;;0;;;;;;2,6;24;0;0,225;2,2;24;0;0,190;0,30;24;0;0,026;0;0,441;;;
15;8:00;08;2016;;26;22;4,7;353,35;72,810;-0,146;02:00;10,0;0,020;0,090;;0;0,023;-0,056;347,68;65,537;0,000;;;;0,000;;0;0,020;0,000;138,347;-0,146;0,090;-0,056;331,40;28,023;-0,278;0,004;0,178;;;0,015;-0,100;166,370;-0,424;0,268;-0,156;5,10;0,441;;0;;;;;;2,6;24;0;0,225;2,2;24;0;0,190;0,30;24;0;0,026;0;0,441;;;
16;8:00;08;2016;;27;21;4,4;353,32;72,664;-0,146;03:00;10,0;0,020;0,126;;0;0,021;-0,020;347,67;65,494;-0,043;;;;0,000;;0;0,01892;-0,043;138,158;-0,189;0,126;-0,063;331,39;27,992;-0,031;0,004;0,004;;;0,014;-0,027;166,150;-0,220;0,13;-0,090;5,10;0,441;;0;301,40;0,099;-0,146;-0,047;#ÁVALOR!;2,6;24;0;0,225;2,2;24;0;0,190;0,30;24;0;0,026;0;0,441;;;
17;8:00;08;2016;;31;20;9,4;353,30;72,566;-0,098;02:00;10,0;0,020;0,090;;0;0,046;-0,008;347,58;65,106;-0,388;10:00;10;;0,359;;0;0,040524444;-0,029;137,672;-0,486;0,449;-0,037;331,30;27,715;-0,277;0,004;0,213;;;0,029;-0,064;165,387;-0,763;0,662;-0,101;5,10;0,441;;0;301,17;0,076;0,110;0,186;0,233;2,6;24;0;0,225;2,2;24;0;0,190;0,30;24;0;0,026;0;0,441;;;
18;8:00;08;2016;;34;20;6,5;353,27;72,421;-0,145;02:30;10,0;0,020;0,111;2632;292;0,031;-0,034;347,50;64,762;-0,344;09:30;10;;0,342;;0;0,028;-0,002;137,183;-0,489;0,453;-0,036;331,30;27,715;0,000;0,004;0,004;;;0,020;0,004;164,898;-0,489;0,457;-0,032;5,10;0,441;;0;301,82;0,145;0,090;0,235;0,049;2,6;24;0;0,225;2,2;24;0;0,190;0,30;24;0;0,026;0;0,441;;;
19;8:00;08;2016;;35;23;9,9;353,24;72,275;-0,146;02:30;10,0;0,020;0,111;;0;0,048;-0,035;347,39;64,291;-0,471;11:30;10;;0,405;;0;0,042;-0,066;136,566;-0,617;0,516;-0,101;331,29;27,684;-0,031;0,004;0,004;;;0,031;-0,027;164,250;-0,648;0,520;-0,128;5,10;0,441;;0;301,87;0,152;0,108;0,260;0,025;2,6;24;0;0,225;2,2;24;0;0,190;0,30;24;0;0,026;0;0,441;;;
20;8:00;08;2016;;35;21;7,4;353,22;72,178;-0,097;02:30;10,0;0,020;0,091;;0;0,036;-0,006;347,34;64,078;-0,213;05:30;10;;0,202;;0;0,032;-0,011;136,256;-0,310;0,293;-0,017;331,29;27,684;0,000;0,004;0,004;;;0,023;0,004;163,940;-0,310;0,297;-0,013;5,10;0,441;;0;;;;;;2,6;24;0;0,225;2,2;24;0;0,190;0,30;24;0;0,026;0;0,441;;;
21;8:00;08;2016;;34;21;12,1;353,18;71,985;-0,193;03:00;10,0;0,020;0,125;;0;0,058;-0,068;347,34;64,078;0,000;;;;0,000;;0;0,051;0,000;136,063;-0,193;0,125;-0,068;331,19;27,378;-0,306;0,004;0,211;;;0,037;-0,095;163,441;-0,499;0,336;-0,163;5,10;0,441;;0;;;;;;2,6;24;0;0,225;2,2;24;0;0,190;0,30;24;0;0,026;0;0,441;;;
22;8:00;08;2016;;29;19;2,3;353,15;71,840;-0,145;03:00;10,0;0,020;0,126;2714;342;0,011;-0,019;347,33;64,036;-0,042;;;;0,000;;0;0,010;-0,042;135,876;-0,187;0,126;-0,061;331,11;27,134;-0,244;0,004;0,212;;;0,007;-0,032;163,010;-0,431;0,338;-0,093;5,10;0,441;983;433;301,84;0,147;-0,030;0,117;#ÁVALOR!;2,6;24;0;0,225;2,2;24;0;0,190;0,30;24;0;0,026;0;0,441;;;
23;8:00;08;2016;;27;22;6,1;353,12;71,695;-0,145;02:30;10,0;0,020;0,110;2703;297;0,029;-0,035;347,25;63,696;-0,340;9:00 a.Êm.;10;;0,325;;0;0,026;-0,015;135,391;-0,485;0,435;-0,050;331,10;27,104;-0,030;0,004;0,004;;;0,018;-0,026;162,495;-0,515;0,439;-0,076;5,10;0,441;;0;301,83;0,146;0,025;0,171;0,054;2,6;24;0;0,225;2,2;24;0;0,190;0,30;24;0;0,026;0;0,441;;;
24;8:00;08;2016;;28;22;7,6;353,10;71,599;-0,096;02:00;10,0;0,020;0,090;;0;0,036;-0,006;347,14;63,232;-0,464;09:30;10;;0,342;;0;0,032;-0,122;134,831;-0,560;0,432;-0,128;331,09;27,073;-0,031;0,004;0,004;;;0,024;-0,027;161,904;-0,591;0,436;-0,155;5,10;0,441;;0;301,82;0,145;0,056;0,201;0,03;2,6;24;0;0,225;2,2;24;0;0,190;0,30;24;0;0,026;0;0,441;;;
25;8:00;08;2016;;27;21;9,0;353,07;71,454;-0,145;01:15;20,0;0,020;0,114;;0;0,043;-0,031;347,05;62,854;-0,378;09:30;10;;0,340;;0;0,038;-0,038;134,308;-0,523;0,454;-0,069;331,08;27,043;-0,030;0,004;0,004;;;0,027;-0,026;161,351;-0,553;0,458;-0,095;5,10;0,441;;0;301,81;0,143;0,051;0,194;-0,007;2,6;24;0;0,225;2,2;24;0;0,190;0,30;24;0;0,026;0;0,441;;;
26;8:00;08;2016;;27;21;6,5;353,04;71,310;-0,144;02:30;10,0;0,020;0,110;;0;0,031;-0,034;346,95;62,435;-0,419;12:30;10;;0,408;;0;0,027;-0,011;133,745;-0,563;0,518;-0,045;331,07;27,013;-0,030;0,004;0,004;;;0,020;-0,026;160,758;-0,593;0,522;-0,071;5,10;0,441;;0;301,85;0,148;0,150;0,298;0,104;2,6;24;0;0,225;2,2;24;0;0,190;0,30;24;0;0,026;0;0,441;;;
27;8:00;08;2016;;28;22;7,0;353,01;71,166;-0,144;02:00;10,0;0,020;0,089;;0;0,034;-0,055;346,90;62,227;-0,208;05:30;10;;0,203;;0;0,029;-0,005;133,393;-0,352;0,292;-0,060;331,07;27,013;0,000;0,004;0,004;;;0,022;0,004;160,406;-0,352;0,296;-0,056;5,10;0,441;;0;;;;;;2,6;24;0;0,225;2,2;24;0;0,190;0,30;24;0;0,026;0;0,441;;;
28;8:00;08;2016;;28;22;7,8;352,98;71,022;-0,144;03:00;10,0;0,020;0,126;;0;0,037;-0,018;346,90;62,227;0,000;;;;0,000;;0;0,033;0,000;133,249;-0,144;0,126;-0,018;330,99;26,771;-0,242;0,004;0,210;;;0,024;-0,032;160,020;-0,386;0,336;-0,050;5,10;0,441;;0;;;;;;2,6;24;0;0,225;2,2;24;0;0,190;0,30;24;0;0,026;0;0,441;;;
29;8:00;08;2016;;35;20;8,4;352,95;70,878;-0,144;03:00;10,0;0,020;0,124;2644;328;0,040;-0,020;346,90;62,227;0,000;;;;0,000;;0;0,035;0,000;133,105;-0,144;0,124;-0,020;330,90;26,499;-0,272;0,004;0,210;;;0,025;-0,062;159,604;-0,416;0,334;-0,082;5,10;0,441;900;397;301,75;0,134;-0,013;0,121;#ÁVALOR!;2,6;24;0;0,225;2,2;24;0;0,190;0,30;24;0;0,026;0;0,441;;;
30;8:00;08;2016;;35;19;7,1;352,93;70,782;-0,096;02:30;10,0;0,020;0,108;;0;0,034;0,012;346,82;61,894;-0,333;09:30;10;;0,342;;0;0,030;0,009;132,676;-0,429;0,450;0,021;330,89;26,469;-0,030;0,004;0,004;;;0,021;-0,026;159,145;-0,459;0,454;-0,005;5,10;0,441;;0;301,58;0,117;0,095;0,212;0,091;2,6;24;0;0,225;2,2;24;0;0,190;0,30;24;0;0,026;0;0,441;;;
31;8:00;08;2016;;30;23;6,0;352,90;70,639;-0,143;02:30;10,0;0,020;0,110;;0;0,029;-0,033;346,74;61,562;-0,332;10:00;10;;0,354;;0;0,0249;0,022;132,201;-0,475;0,464;-0,011;330,89;26,469;0,000;0,004;0,004;;;0,018;0,004;158,670;-0,475;0,468;-0,007;5,10;0,441;;0;301,83;0,146;0,110;0,256;0,044;2,6;24;0;0,225;2,2;24;0;0,190;0,30;24;0;0,026;0;0,441;;;
1;8:00;09;2016;;30;23;4,7;352,87;70,496;-0,143;02:30;10;0,020;0,107;;0;0,022;-0,036;346,66;61,232;-0,330;09:30;10;;0,343;;;0,019;0,013;131,728;-0,473;0,450;-0,023;330,88;26,439;-0,030;0,004;0,004;;;0,014;-0,026;158,167;-0,503;0,454;-0,049;5,10;0,441;;0;301,83;0,146;0,140;0,286;0,030;2,6;24;0;0,225;2,2;24;0;0,190;0,30;24;0;0,026;0;0,441;;;
2;8:00;09;2016;;28;23;5,3;352,84;70,352;-0,144;02:30;10;0,020;0,107;;0;0,025;-0,037;346,55;60,780;-0,452;12:30;10;;0,445;;0;0,022;-0,007;131,132;-0,596;0,552;-0,044;330,88;26,439;0,000;0,004;0,004;;;0,016;0,004;157,571;-0,596;0,556;-0,040;5,10;0,441;901;397;;;;;;2,6;24;0;0,225;2,2;24;0;0,190;0,30;24;0;0,026;0;0,441;;;
3;8:00;09;2016;;30;23;6,5;352,82;70,257;-0,095;02:00;10;0,020;0,089;;0;0,031;-0,006;346,50;60,575;-0,205;05:30;10;;0,202;;0;0,027;-0,003;130,832;-0,300;0,291;-0,009;330,87;26,409;-0,030;0,004;0,004;;;0,020;-0,026;157,241;-0,330;0,295;-0,035;5,10;0,441;;0;;;;;;2,6;24;0;0,225;2,2;24;0;0,190;0,30;24;0;0,026;0;0,441;;;
4;8:00;09;2016;;32;23;8,0;352,79;70,114;-0,143;03:00;10;0,020;0,126;;0;0,038;-0,017;346,50;60,575;0,000;;;;0,000;;0;0,033;0,000;130,689;-0,143;0,126;-0,017;330,79;26,170;-0,239;0,004;0,209;;;0,024;-0,030;156,859;-0,382;0,335;-0,047;5,10;0,441;;0;;;;;;2,6;24;0;0,225;2,2;24;0;0,190;0,30;24;0;0,026;0;0,441;;;
5;8:00;09;2016;;35;25;9,6;352,76;69,971;-0,143;03:00;10;0,020;0,126;;0;0,046;-0,017;346,49;60,534;-0,041;;;;0,000;;0;0,039;-0,041;130,505;-0,184;0,126;-0,058;330,69;25,871;-0,299;0,004;0,208;;;0,029;-0,091;156,376;-0,483;0,334;-0,149;5,10;0,441;;0;301,07;0,067;0,138;0,205;#ÁVALOR!;2,6;24;0;0,225;2,2;24;0;0,190;0,30;24;0;0,026;0;0,441;;;
6;8:00;09;2016;;39;22;9,8;352,73;69,829;-0,142;02:30;10;0,020;0,108;;0;0,046;-0,034;346,40;60,166;-0,368;10:00;10;;0,362;;0;0,040;-0,006;129,995;-0,510;0,470;-0,040;330,68;25,842;-0,029;0,004;0,004;;;0,028;-0,025;155,837;-0,539;0,474;-0,065;4,80;0,421;;0;301,32;0,091;0,172;0,263;0,058;2,3;24;0;0,200;2,2;24;0;0,190;0,30;24;0;0,026;0;0,416;;;
7;8:00;09;2016;;37;21;8,0;352,70;69,686;-0,143;02:30;10;0,020;0,108;;0;0,038;-0,035;346,29;59,719;-0,447;12:30;10;;0,444;;0;0,033;-0,003;129,405;-0,590;0,552;-0,038;330,67;25,812;-0,030;0,004;0,004;;;0,024;-0,026;155,217;-0,620;0,556;-0,064;4,80;0,415;;0;301,66;0,125;0,266;0,391;0,128;2,3;24;0;0,199;2,2;24;0;0,190;0,30;24;0;0,026;0;0,415;;;
8;8:00;09;2016;;37;22;6,0;352,67;69,544;-0,142;03:00;10;0,020;0,126;;0;0,028;-0,016;346,23;59,475;-0,244;05:30;10;;0,202;;0;0,024;-0,042;129,019;-0,386;0,328;-0,058;330,66;25,782;-0,030;0,004;0,004;;;0,018;-0,026;154,801;-0,416;0,332;-0,084;4,90;0,423;;0;;;;;;2,3;24;0;0,199;2,3;24;0;0,199;0,30;24;0;0,026;0;0,423;;;
9;8:00;09;2016;;33;22;8,8;352,64;69,402;-0,142;02:30;10;0,020;0,108;;0;0,042;-0,034;346,18;59,273;-0,202;06:00;10;;0,194;;0;0,036;-0,008;128,675;-0,344;0,302;-0,042;330,59;25,575;-0,207;0,004;0,208;;;0,026;0,001;154,250;-0,551;0,510;-0,041;4,90;0,423;;0;301,68;0,127;0,169;0,296;#ÁVALOR!;2,3;24;0;0,199;2,3;24;0;0,199;0,30;24;0;0,026;0;0,423;;;
10;8:00;09;2016;;33;23;8,2;352,61;69,260;-0,142;01:30;10;0,020;0,072;;0;0,039;-0,070;346,18;59,273;0,000;;;;0,000;;0;0,033;0,000;128,533;-0,142;0,072;-0,070;330,58;25,545;-0,030;0,004;0,004;;;0,025;-0,026;154,078;-0,172;0,076;-0,096;5,10;;;;;;;;;2,3;24;0;0,199;2,5;24;0;0,215;0,30;24;0;0,026;0;0,440;;;
11;8:00;09;2016;;33;22;4,5;352,58;69,118;-0,142;03:00;10;0,020;0,126;;0;0,021;-0,016;346,17;59,233;-0,040;;;;0,000;;0;0,018;-0,040;128,351;-0,182;0,126;-0,056;330,49;25,280;-0,265;0,004;0,207;;;0,013;-0,058;153,631;-0,447;0,333;-0,114;5,10;0,441;;0;;;;;;2,3;24;0;0,199;2,5;24;0;0,216;0,30;24;0;0,026;0;0,441;;;
12;8:00;09;2016;;28;21;5,6;352,54;68,929;-0,189;03:00;10;0,020;0,126;;0;0,026;-0,063;346,17;59,233;0,000;;;;0,000;;0;0,023;0,000;128,162;-0,189;0,126;-0,063;330,41;25,045;-0,235;0,004;0,207;;;0,016;-0,028;153,207;-0,424;0,333;-0,091;5,10;0,441;901;397;301,19;0,078;-0,027;0,051;#ÁVALOR!;2,3;24;0;0,199;2,5;24;0;0,216;0,30;24;0;0,026;0;0,441;;;
13;8:00;09;2016;;29;22;6,4;352,51;68,788;-0,141;02:30;10;0,020;0,108;;0;0,030;-0,033;346,08;58,870;-0,363;09:00;10;;0,324;;0;0,026;-0,039;127,658;-0,504;0,432;-0,072;330,39;24,986;-0,059;0,004;0,004;;;0,019;-0,055;152,644;-0,563;0,436;-0,127;5,10;0,441;;0;301,88;0,153;0,042;0,195;0,144;2,3;24;0;0,199;2,5;24;0;0,216;0,30;24;0;0,026;0;0,441;;;
14;8:00;09;2016;1,2;27;16;3,7;352,49;68,694;-0,094;02:30;10;0,020;0,108;;0;0,017;0,014;345,99;58,508;-0,362;10:00;10;;0,361;;0;0,015;-0,001;127,202;-0,456;0,469;0,013;330,38;24,957;-0,029;0,004;0,004;;;0,011;-0,025;152,159;-0,485;0,473;-0,012;5,20;0,449;899;403;300,96;0,058;0,087;0,145;-0,050;2,3;24;0;0,199;2,6;24;0;0,224;0,30;24;0;0,026;0;0,449;;;
15;8:00;09;2016;;22;14;1,9;352,47;68,600;-0,094;02:30;10;0,020;0,108;;0;0,009;0,014;345,90;58,147;-0,361;09:00;10;;0,323;;0;0,008;-0,038;126,747;-0,455;0,431;-0,024;330,36;24,899;-0,058;0,004;0,004;;;0,006;-0,054;151,646;-0,513;0,435;-0,078;5,40;0,467;899;419;301,03;0,064;0,139;0,203;0,058;2,5;24;0;0,216;2,6;24;0;0,225;0,30;24;0;0,026;0;0,467;;;
16;8:00;09;2016;;23;13;5,6;352,44;68,459;-0,141;02:30;10;0,020;0,108;;0;0,026;-0,033;345,77;57,629;-0,518;13:00;10;;0,461;;0;0,022313846;-0,057;126,088;-0,659;0,569;-0,090;330,36;24,899;0,000;0,004;0,004;;;0,017;0,004;150,987;-0,659;0,573;-0,086;5,40;0,467;;0;301,87;0,152;0,155;0,307;0,104;2,5;24;0;0,216;2,6;24;0;0,225;0,30;24;0;0,026;0;0,467;;;
17;8:00;09;2016;;24;16;3,0;352,41;68,318;-0,141;02:30;10;0,020;0,111;;0;0,014;-0,030;345,71;57,390;-0,239;05:00;10;;0,183;;0;0,01195;-0,056;125,708;-0,380;0,294;-0,086;330,36;24,899;0,000;0,004;0,004;;;0,009;0,004;150,607;-0,380;0,298;-0,082;5,40;0,467;;0;;;;;;2,5;24;0;0,216;2,6;24;0;0,225;0,30;24;0;0,026;0;0,467;;;
18;8:00;09;2016;;28;17;8,0;352,37;68,130;-0,188;03:30;10;0,020;0,145;;0;0,038;-0,043;345,71;57,390;0,000;;;;0,000;;0;0,032;0,000;125,520;-0,188;0,145;-0,043;330,26;24,607;-0,292;0,004;0,205;;;0,023;-0,087;150,127;-0,480;0,350;-0,130;5,40;0,467;;0;;;;;;2,5;24;0;0,216;2,6;24;0;0,225;0,30;24;0;0,026;0;0,467;;;
19;8:00;09;2016;;29;16;3,3;352,34;67,990;-0,140;03:30;10;0,020;0,144;;0;0,015;0,004;345,70;57,350;-0,040;;;;0,000;;0;0,013;-0,040;125,340;-0,180;0,144;-0,036;330,17;24,346;-0,261;0,004;0,205;;;0,010;-0,056;149,686;-0,441;0,349;-0,092;5,40;0,193;;0;301,48;0,107;-0,069;0,038;#ÁVALOR!;2,5;24;0;0,216;2,6;24;0;0,225;0,30;24;0;0,026;0;0,467;;;
20;8:00;09;2016;;26;19;3,0;352,32;67,896;-0,094;01:00;10;0,020;0,054;2785;150;0,014;-0,040;345,66;57,192;-0,158;03:30;10;;0,125;;0;0,012;-0,033;125,088;-0,252;0,179;-0,073;330,16;24,318;-0,028;0,004;0,004;;;0,008;-0,024;149,406;-0,280;0,183;-0,097;2,10;0,181;901;163;301,02;0,063;0,034;0,097;0,059;1,8;24;0;0,156;0,0;24;0;0,000;0,30;24;0;0,026;0;0,181;;;
21;8:00;09;2016;;29;14;3,0;352,31;67,850;-0,046;01:00;10;0,020;0,054;2750;149;0,014;0,008;345,62;57,033;-0,159;04:00;10;;0,145;;0;0,012;-0,014;124,883;-0,205;0,199;-0,006;330,15;24,289;-0,029;0,004;0,004;;;0,009;-0,025;149,172;-0,234;0,203;-0,031;2,40;0,207;;0;301,01;0,062;0,040;0,102;0,005;2,1;24;0;0,181;0,0;24;0;0,000;0,30;24;0;0,026;0;0,207;;;
22;8:00;09;2016;;30;13;5,0;352,29;67,756;-0,094;01:00;10;0,020;0,057;;0;0,024;-0,037;345,59;56,914;-0,119;03:30;10;;0,126;;0;0,020;0,007;124,670;-0,213;0,183;-0,030;330,14;24,260;-0,029;0,004;0,004;;;0,015;-0,025;148,930;-0,242;0,187;-0,055;2,40;0,207;;0;301,81;0,143;-0,083;0,060;-0,042;2,1;24;0;0,181;0,0;24;0;0,000;0,30;24;0;0,026;0;0,207;;;
23;8:00;09;2016;;28;16;6,5;352,28;67,710;-0,046;01:00;10;0,020;0,056;;0;0,030;0,010;345,56;56,796;-0,118;03:00;10;;0,109;;0;0,026;-0,009;124,506;-0,164;0,165;0,001;330,13;24,231;-0,029;0,004;0,004;;;0,019;-0,025;148,737;-0,193;0,169;-0,024;2,40;0,207;;0;301,81;0,143;-0,107;0,036;-0,024;2,1;24;0;0,181;0,0;24;0;0,000;0,30;24;0;0,026;0;0,207;;;
24;8:00;09;2016;;27;23;3,5;352,26;67,616;-0,094;01:40;10;0,020;0,083;;0;0,016;-0,011;345,52;56,638;-0,158;04:30;10;;0,157;;0;0,014;-0,001;124,254;-0,252;0,240;-0,012;330,12;24,202;-0,029;0,004;0,004;;;0,010;-0,025;148,456;-0,281;0,244;-0,037;2,20;0,190;;0;;;;;;1,9;24;0;0,164;0,0;24;0;0,000;0,30;24;0;0,026;0;0,190;;;
25;8:00;09;2016;;26;17;3,5;352,24;67,523;-0,093;02:00;10;0,020;0,090;;0;0,016;-0,003;345,52;56,638;0,000;;;;0,000;;0;0,014;0,000;124,161;-0,093;0,090;-0,003;330,04;23,972;-0,230;0,004;0,137;;;0,010;-0,093;148,133;-0,323;0,227;-0,096;2,20;0,190;;0;;;;;;1,9;24;0;0,164;0,0;24;0;0,000;0,30;24;0;0,026;0;0,190;;;
