Dia;Hora;Mes;Anyo;Lluvia;Temperatura_Max;Temperatura_Min;Evaporacion;Cota_guadalhorce;Volumen_embalsado_guadalhorce;Variacion_volumen_guadalhorce;Tiempo_desembalse_guadalhorce;Caudal_desembalse_guadalhorce;Filtracion_guadalhorce;Volumen_desembalse_guadalhorce;Salinidad_guadalhorce;Toneladas_sal_guadalhorce;Volumen_evaporado_guadalhorce;Aportacion_aparente_guadalhorce;Cota_guadalteba;Volumen_embalsado_guadalteba;Variacion_volumen_guadalteba;Tiempo_desembalse_guadalteba;Caudal_desembalse_guadalteba;Filtraciones_guadalteba;Volumen_desembalse_guadalteba;Salinidad_guadalteba;Toneladas_sal_guadalteba;Volumen_evaporado_guadalteba;Aportacion_aparente_guadalteba;Volumen_total_guadalhorce_guadalteba;Variacion_total_guadalhorce_guadalteba;Desembalse_total_guadalhorce_guadalteba;Aportacion_aparente_total_guadalhorce_guadalteba;Cota_conde;Volumen_embalsado_conde;Variacion_volumen_conde;Filtraciones_conde;Volumen_desembalse_conde;Salinidad_conde;Toneladas_sal_conde;Volumen_evaporado_conde;Aportacion_aparente_conde;Volumen_total_guadalhorce_guadalteba_conde;Variacion_total_guadalhorce_guadalteba_conde;Desembalse_total_guadalhorce_guadalteba_conde;Aportacion_aparente_total_guadalhorce_guadalteba_conde;Caudal_total_demandas;Volumen_total_demandas;Salinidad_mezcla;Toneladas_sal_mezcla;Cota_gaitanejo;Volumen_gaitanejo;Volumen_central-reversible_tajo;Volumen_total_gaitanejo_tajo;Variacion_total_gaitanejo_tajo;Caudal_abastencimiento;Horas_abastecimiento;Min_abastecimiento;Volumen_abasteciemiento;Caudal_riego;Horas_riego;Min_riego;Volumen_riego;Caudal_ecologico;Horas_ecologico;Min_ecologico;Volumen_ecologico;Agua_sobrante;Total_volumen_abastecido;Aportacion_guadalhorce_tajo;Aportacion_arroyos_tajo;Total_aportacion;;;;;;;;;;;;;
8;8:00;06;2014;;28;15;6,6;361,06;117,405;-0,069;;;0,020;0,121;;0;0,046;0,052;361,06;144,241;-0,074;;;;0,000;;0;0,049;-0,074;261,646;-0,143;0,121;-0,022;338,16;52,227;-0,168;0,004;0,200;;;0,028;0,032;313,873;-0,311;0,321;0,010;3,60;0,311;;0;;;;;;1,8;24;0;0,156;1,5;24;0;0,130;0,30;24;0;0,026;0;0,311;;;;;;;;;;;;;;;;
9;8:00;06;2014;;29;16;6,4;361,05;117,337;-0,068;;;0,020;0,121;;0;0,044;0,053;361,05;144,167;-0,074;;;;0,000;;0;0,047;-0,074;261,504;-0,142;0,121;-0,021;338,11;52,018;-0,209;0,004;0,200;;;0,027;-0,009;313,522;-0,351;0,321;-0,030;3,60;0,311;784;244;301,92;0,158;0,083;0,241;#ÁVALOR!;1,8;24;0;0,156;1,5;24;0;0,130;0,30;24;0;0,026;0;0,311;;;;;;;;;;;;;;;;
10;8:00;06;2014;;29;16;5,4;361,02;117,131;-0,206;;;0,020;0,154;948;146;0,037;-0,052;361,02;143,945;-0,222;;;;0,347;339;118;0,040;0,125;261,076;-0,428;0,501;0,073;338,11;52,018;0,000;0,004;0,004;;;0,023;0,004;313,094;-0,428;0,505;0,077;3,90;0,334;830;278;301,92;0,158;0,245;0,403;0,162;1,8;24;0;0,156;1,8;22;0;0,153;0,30;24;0;0,026;0;0,334;;;;;;;;;;;;;;;;
11;8:00;06;2014;0,1;28;17;6,6;361,00;116,993;-0,138;;;0,020;0,155;1825;283;0,046;0,017;360,96;143,501;-0,444;;;;0,351;328;115;0,049;-0,093;260,494;-0,582;0,506;-0,076;338,10;51,976;-0,042;0,004;0,004;;;0,028;-0,038;312,470;-0,624;0,510;-0,114;3,90;0,337;796;268;301,91;0,157;0,326;0,483;0,08;1,8;24;0;0,156;1,8;24;0;0,156;0,30;24;0;0,026;0;0,337;;;;;;;;;;;;;;;;
12;8:00;06;2014;0;22;19;4,5;361,00;116,993;0,000;;;0,020;0,020;1825;37;0,031;0,020;360,96;143,501;0,000;;;;0,000;;0;0,033;0,000;260,494;0,000;0,020;0,020;338,10;51,976;0,000;0,004;0,004;;;0,018;0,004;312,470;0,000;0,024;0,024;3,90;0,337;784;264;301,89;0,155;0,065;0,220;-0,263;1,8;24;0;0,156;1,8;24;0;0,156;0,30;24;0;0,026;0;0,337;;;;;;;;;;;;;;;;
13;8:00;06;2014;;28;21;8,9;360,97;116,788;-0,205;;;0,020;0,123;;0;0,061;-0,082;360,91;143,132;-0,369;;;;0,385;;0;0,066;0,016;259,920;-0,574;0,508;-0,066;338,10;51,976;0,000;0,004;0,004;;;0,036;0,004;311,896;-0,574;0,512;-0,062;4,00;0,345;784;271;302,09;0,160;0,126;0,286;0,066;1,8;24;0;0,156;1,9;23;0;0,164;0,30;24;0;0,026;0;0,345;;;;;;;;;;;;;;;;
14;8:00;06;2014;;33;19;10,6;360,95;116,651;-0,137;;;0,020;0,122;;0;0,073;-0,015;360,88;142,911;-0,221;;;;0,270;;0;0,078;0,049;259,562;-0,358;0,392;0,034;338,09;51,935;-0,041;0,004;0,004;;;0,043;-0,037;311,497;-0,399;0,396;-0,003;4,00;0,346;;0;;;;;;1,8;24;0;0,156;1,9;24;0;0,164;0,30;24;0;0,026;0;0,346;;;;;;;;;;;;;;;;
15;8:00;06;2014;;34;19;9,5;360,93;116,514;-0,137;;;0,020;0,122;;0;0,065;-0,015;360,87;142,837;-0,074;;;;0,000;;0;0,070;-0,074;259,351;-0,211;0,122;-0,089;338,03;51,685;-0,250;0,004;0,200;;;0,040;-0,050;311,036;-0,461;0,322;-0,139;4,00;0,346;;0;;;;;;1,8;24;0;0,156;1,9;24;0;0,164;0,30;24;0;0,026;0;0,346;;;;;;;;;;;;;;;;
16;8:00;06;2014;;32;20;13,0;360,91;116,378;-0,136;;;0,020;0,121;;0;0,088;-0,015;360,87;142,837;0,000;;;;0,000;;0;0,0949;0,000;259,215;-0,136;0,121;-0,015;337,97;51,435;-0,250;0,004;0,200;;;0,054;-0,050;310,650;-0,386;0,321;-0,065;4,00;0,346;807;279;301,92;0,158;0,025;0,183;#ÁVALOR!;1,8;24;0;0,156;1,9;24;0;0,164;0,30;24;0;0,026;0;0,346;;;;;;;;;;;;;;;;
17;8:00;06;2014;;26;20;10,9;360,89;116,241;-0,137;;;0,020;0,121;;0;0,075;-0,016;360,83;142,541;-0,296;;;;0,267;;0;0,08066;-0,029;258,782;-0,433;0,388;-0,045;337,97;51,435;0,000;0,004;0,004;;;0,045;0,004;310,217;-0,433;0,392;-0,041;4,00;0,346;772;267;301,91;0,157;0,074;0,231;0,048;1,8;24;0;0,156;1,9;24;0;0,164;0,30;24;0;0,026;0;0,346;;;;;;;;;;;;;;;;
18;8:00;06;2014;;27;20;5,0;360,87;116,105;-0,136;;;0,020;0,087;;0;0,034;-0,049;360,80;142,317;-0,224;;;;0,268;;0;0,037;0,044;258,422;-0,360;0,355;-0,005;337,96;51,394;-0,041;0,004;0,004;;;0,020;-0,037;309,816;-0,401;0,359;-0,042;4,20;0,361;796;288;301,91;0,157;0,078;0,235;0,004;1,8;24;0;0,156;2,1;24;0;0,180;0,30;24;0;0,026;0;0,361;;;;;;;;;;;;;;;;
19;8:00;06;2014;;29;18;5,0;360,86;116,037;-0,068;;;0,020;0,120;;0;0,034;0,052;360,76;142,018;-0,299;;;;0,268;;0;0,037;-0,031;258,055;-0,367;0,388;0,021;337,96;51,394;0,000;0,004;0,004;;;0,020;0,004;309,449;-0,367;0,392;0,025;4,20;0,363;;0;301,90;0,156;0,061;0,217;-0,018;1,8;24;0;0,156;2,1;24;0;0,181;0,30;24;0;0,026;0;0,363;;;;;;;;;;;;;;;;
20;8:00;06;2014;;27;17;7,5;360,84;115,900;-0,137;;;0,020;0,122;;0;0,051;-0,015;360,72;141,719;-0,299;;;;0,335;;0;0,056;0,036;257,619;-0,436;0,457;0,021;337,95;51,353;-0,041;0,004;0,004;;;0,031;-0,037;308,972;-0,477;0,461;-0,016;4,30;0,378;784;296;302,08;0,160;0,090;0,250;0,033;1,9;24;0;0,164;2,1;24;0;0,188;0,30;24;0;0,026;0;0,378;;;;;;;;;;;;;;;;
21;8:00;06;2014;;27;16;5,0;360,82;115,764;-0,136;;;0,020;0,121;;0;0,034;-0,015;360,69;141,496;-0,223;;;;0,150;;0;0,037;-0,073;257,260;-0,359;0,271;-0,088;337,94;51,311;-0,042;0,004;0,004;;;0,021;-0,038;308,571;-0,401;0,275;-0,126;4,30;0,372;;0;;;;;;1,9;24;0;0,164;2,1;24;0;0,181;0,30;24;0;0,026;0;0,372;;;;;;;;;;;;;;;;
22;8:00;06;2014;;28;16;4,5;360,80;115,628;-0,136;;;0,020;0,154;;0;0,031;0,018;360,69;141,496;0,000;;;;0,000;;0;0,034;0,000;257,124;-0,136;0,154;0,018;337,88;51,063;-0,248;0,004;0,200;;;0,019;-0,048;308,187;-0,384;0,354;-0,030;4,30;0,372;;0;;;;;;1,9;24;0;0,164;2,1;24;0;0,181;0,30;24;0;0,026;0;0,372;;;;;;;;;;;;;;;;
23;8:00;06;2014;;27;17;8,9;360,78;115,492;-0,136;;;0,020;0,156;;0;0,061;0,020;360,68;141,421;-0,075;;;;0,000;;0;0,067;-0,075;256,913;-0,211;0,156;-0,055;337,82;50,816;-0,247;0,004;0,200;;;0,037;-0,047;307,729;-0,458;0,356;-0,102;4,30;0,372;784;291;301,93;0,159;0,131;0,290;#ÁVALOR!;1,9;24;0;0,164;2,1;24;0;0,181;0,30;24;0;0,026;0;0,372;;;;;;;;;;;;;;;;
24;8:00;06;2014;;26;16;4,1;360,76;115,357;-0,135;;;0,020;0,121;;0;0,028;-0,014;360,65;141,198;-0,223;;;;0,300;;0;0,030;0,077;256,555;-0,358;0,421;0,063;337,82;50,816;0,000;0,004;0,004;;;0,017;0,004;307,371;-0,358;0,425;0,067;4,60;0,394;796;314;301,91;0,157;0,179;0,336;0,046;2,0;24;0;0,172;2,3;24;0;0,196;0,30;24;0;0,026;0;0,394;;;;;;;;;;;;;;;;
25;8:00;06;2014;2,7;21;15;2,7;360,74;115,221;-0,136;;;0,020;0,112;;0;0,018;-0,024;360,61;140,901;-0,297;;;;0,301;;0;0,020;0,004;256,122;-0,433;0,413;-0,020;337,82;50,816;0,000;0,004;0,004;;;0,011;0,004;306,938;-0,433;0,417;-0,016;4,60;0,397;;0;301,91;0,157;0,181;0,338;0,002;2,0;24;0;0,173;2,3;24;0;0,199;0,30;24;0;0,026;0;0,397;;;;;;;;;;;;;;;;
26;8:00;06;2014;;26;15;3,1;360,72;115,086;-0,135;;;0,020;0,119;;0;0,021;-0,016;360,57;140,604;-0,297;;;;0,301;;0;0,023;0,004;255,690;-0,432;0,420;-0,012;337,82;50,816;0,000;0,004;0,004;;;0,013;0,004;306,506;-0,432;0,424;-0,008;4,60;0,397;784;312;301,91;0,157;0,182;0,339;0,001;2,0;24;0;0,173;2,3;24;0;0,199;0,30;24;0;0,026;0;0,397;;;;;;;;;;;;;;;;
27;8:00;06;2014;;30;17;6,9;360,71;115,018;-0,068;;;0,020;0,121;;0;0,047;0,053;360,52;140,233;-0,371;;;;0,401;;0;0,051;0,030;255,251;-0,439;0,522;0,083;337,82;50,816;0,000;0,004;0,009;;;0,029;0,009;306,067;-0,439;0,531;0,092;4,60;0,397;784;312;302,09;0,160;0,240;0,4;0,061;2,0;24;0;0,173;2,3;24;0;0,199;0,30;24;0;0,026;0;0,397;;;;;;;;;;;;;;;;
28;8:00;06;2014;;31;18;5,3;360,69;114,883;-0,135;;;0,020;0,122;;0;0,036;-0,013;360,50;140,085;-0,148;;;;0,240;;0;0,039;0,092;254,968;-0,283;0,362;0,079;337,81;50,774;-0,042;0,004;0,004;;;0,022;-0,038;305,742;-0,325;0,366;0,041;4,60;0,397;;0;;;;;;2,0;24;0;0,173;2,3;24;0;0,199;0,30;24;0;0,026;0;0,397;;;;;;;;;;;;;;;;
29;8:00;06;2014;;32;19;9,1;360,66;114,680;-0,203;;;0,020;0,155;;0;0,062;-0,048;360,50;140,085;0,000;;;;0,000;;;0,066;0,000;254,765;-0,203;0,155;-0,048;337,77;50,610;-0,164;0,004;0,215;;;0,037;0,051;305,375;-0,367;0,370;0,003;4,60;0,397;;0;;;;;;2,0;24;0;0,173;2,3;24;0;0,199;0,30;24;0;0,026;0;0,397;;;;;;;;;;;;;;;;
30;8:00;06;2014;;30;17;8,0;360,63;114,478;-0,202;;;0,020;0,156;;0;0,054;-0,046;360,49;140,012;-0,073;;;;0,000;;0;0,058;-0,073;254,490;-0,275;0,156;-0,119;337,68;50,241;-0,369;0,004;0,215;;;0,033;-0,154;304,731;-0,644;0,371;-0,273;4,60;0,397;866;344;301,92;0,158;0,130;0,288;#ÁVALOR!;2,0;24;0;0,173;2,3;24;0;0,199;0,30;24;0;0,026;0;0,397;;;;;;;;;;;;;;;;
1;8:00;07;2014;0;31;17;7,5;360,62;114,410;-0,068;;;0,020;0,121;1895;229;0,051;0,053;360,45;139,716;-0,296;;;;0,304;;0;0,055;0,008;254,126;-0,364;0,425;0,061;337,68;50,241;0,000;0,004;0,004;;;0,031;0,004;304,367;-0,364;0,429;0,065;4,60;0,397;796;316;301,91;0,157;0,182;0,339;0,051;2,0;24;0;0,173;2,3;24;0;0,199;0,30;24;0;0,026;0;0,397;;;;;;;;;;;;;;;;
2;8:00;07;2014;;30;17;8,8;360,60;114,275;-0,135;;;0,020;0,122;;0;0,059;-0,013;360,41;139,421;-0,295;;;;0,301;;0;0,065;0,006;253,696;-0,430;0,423;-0,007;337,67;50,200;-0,041;0,004;0,004;;;0,036;-0,037;303,896;-0,471;0,427;-0,044;4,60;0,397;819;326;301,91;0,157;0,217;0,374;0,035;2,0;24;0;0,173;2,3;24;0;0,199;0,30;24;0;0,026;0;0,397;;;;;;;;;;;;;;;;
3;8:00;07;2014;;25;17;4,8;360,59;114,208;-0,067;;;0,020;0,020;1930;39;0,032;-0,047;360,33;138,832;-0,589;;;;0,434;;0;0,035;-0,155;253,040;-0,656;0,454;-0,202;337,66;50,159;-0,041;0,004;0,004;;;0,020;-0,037;303,199;-0,697;0,458;-0,239;4,70;0,406;679;275;301,90;0,156;0,292;0,448;0,074;2,0;24;0;0,173;2,4;23;0;0,207;0,30;24;0;0,026;0;0,406;;;;;;;;;;;;;;;;
4;8:00;07;2014;;27;17;6,4;360,56;114,006;-0,202;;;0,020;0,121;;0;0,043;-0,081;360,28;138,464;-0,368;;;;0,329;;0;0,047;-0,039;252,470;-0,570;0,450;-0,120;337,65;50,118;-0,041;0,004;0,004;;;0,026;-0,037;302,588;-0,611;0,454;-0,157;4,70;0,406;714;290;302,10;0,160;0,334;0,494;0,046;2,0;24;0;0,173;2,4;24;0;0,207;0,30;24;0;0,026;0;0,406;;;;;;;;;;;;;;;;
5;8:00;07;2014;;31;17;5,0;360,54;113,872;-0,134;;;0,020;0,123;;0;0,034;-0,011;360,25;138,244;-0,220;;;;0,162;;0;0,037;-0,058;252,116;-0,354;0,285;-0,069;337,64;50,077;-0,041;0,004;0,004;;;0,021;-0,037;302,193;-0,395;0,289;-0,106;4,70;0,406;760;309;;;;;;2,0;24;0;0,173;2,4;24;0;0,207;0,30;24;0;0,026;0;0,406;;;;;;;;;;;;;;;;
6;8:00;07;2014;;31;17;5,5;360,52;113,738;-0,134;;;0,020;0,156;;0;0,037;0,022;360,25;138,244;0,000;;;;0,000;;0;0,040;0,000;251,982;-0,134;0,156;0,022;337,58;49,833;-0,244;0,004;0,238;;;0,022;-0,006;301,815;-0,378;0,394;0,016;4,70;0,406;761;309;;;;;;2,0;24;0;0,173;2,4;24;0;0,207;0,30;24;0;0,026;0;0,406;;;;;;;;;;;;;;;;
7;8:00;07;2014;;27;20;5,3;360,50;113,604;-0,134;;;0,020;0,155;;0;0,036;0,021;360,25;138,244;0,000;;;;0,000;;0;0,039;0,000;251,848;-0,134;0,155;0,021;337,52;49,589;-0,244;0,004;0,238;;;0,022;-0,006;301,437;-0,378;0,393;0,015;4,70;0,315;807;254;301,90;0,156;0,102;0,258;#ÁVALOR!;1,8;24;0;0,156;2,6;24;0;0,225;0,30;24;0;0,026;0;0,406;;;;;;;;;;;;;;;;
8;8:00;07;2014;;30;20;7,2;360,48;113,470;-0,134;2:00;9;0,020;0,088;;0;0,048;-0,046;360,22;138,024;-0,220;7:01;9;;0,234;;0;0,053;0,014;251,494;-0,354;0,322;-0,032;337,51;49,548;-0,041;0,004;0,004;;;0,030;-0,037;301,042;-0,395;0,326;-0,069;3,60;0,270;772;208;301,90;0,156;0,083;0,239;-0,019;0,7;24;0;0,060;2,6;24;0;0,225;0,30;24;0;0,026;0;0,311;;;;;;;;;;;;;;;;
9;8:00;07;2014;;30;20;9,3;360,46;113,336;-0,134;2:00;9;0,020;0,088;1954;172;0,062;-0,046;360,17;137,659;-0,365;7:00;9;;0,236;;0;0,068;-0,129;250,995;-0,499;0,324;-0,175;337,51;49,548;0,000;0,004;0,004;;;0,038;0,004;300,543;-0,499;0,328;-0,171;3,10;0,268;784;210;301,90;0,156;0,059;0,215;-0,024;0,7;24;0;0,060;2,1;24;0;0,181;0,30;24;0;0,026;0;0,268;;;;;;;;;;;;;;;;
10;8:00;07;2014;;29;20;8,2;360,44;113,202;-0,134;3:01;9;0,020;0,120;2001;240;0,055;-0,014;360,12;137,293;-0,366;10:00;9;;0,335;339;114;0,060;-0,031;250,495;-0,500;0,455;-0,045;337,50;49,507;-0,041;0,004;0,004;;;0,034;-0,037;300,002;-0,541;0,459;-0,082;3,10;0,268;831;223;301,91;0,157;0,264;0,421;0,206;0,7;24;0;0,060;2,1;24;0;0,181;0,30;24;0;0,026;0;0,268;;;;;;;;;;;;;;;;
11;8:00;07;2014;;29;20;8,4;360,42;113,068;-0,134;2:00;9;0,020;0,086;;0;0,056;-0,048;360,07;136,929;-0,364;10:00;9;;0,324;;0;0,061;-0,040;249,997;-0,498;0,410;-0,088;337,49;49,467;-0,040;0,004;0,004;;;0,034;-0,036;299,464;-0,538;0,414;-0,124;3,10;0,268;772;207;302,09;0,160;0,353;0,513;0,092;0,7;24;0;0,060;2,1;24;0;0,181;0,30;24;0;0,026;0;0,268;;;;;;;;;;;;;;;;
12;8:00;07;2014;;34;20;7,4;360,42;113,068;0,000;;;0,020;0,020;1930;39;0,050;0,020;360,05;136,783;-0,146;4:00;9;;0,130;;0;0,054;-0,016;249,851;-0,146;0,150;0,004;337,49;49,467;0,000;0,004;0,004;;;0,030;0,004;299,318;-0,146;0,154;0,008;3,10;0,268;;;;;;;;0,7;24;0;0,060;2,1;24;0;0,181;0,30;24;0;0,026;0;0,268;;;;;;;;;;;;;;;;
13;8:00;07;2014;;33;20;7,6;360,40;112,935;-0,133;3:00;9;0,020;0,121;;0;0,051;-0,012;360,05;136,783;0,000;;;;0,000;;0;0,055;0,000;249,718;-0,133;0,121;-0,012;337,44;49,264;-0,203;0,004;0,191;;;0,031;-0,012;298,982;-0,336;0,312;-0,024;3,10;0,268;;;;;;;;0,7;24;0;0,060;2,1;24;0;0,181;0,30;24;0;0,026;0;0,268;;;;;;;;;;;;;;;;
14;8:00;07;2014;;33;20;8,5;360,38;112,801;-0,134;3:00;9;0,020;0,121;2001;242;0,057;-0,013;360,04;136,711;-0,072;;;;0,000;;0;0,061;-0,072;249,512;-0,206;0,121;-0,085;337,38;49,022;-0,242;0,004;0,191;;;0,034;-0,051;298,534;-0,448;0,312;-0,136;4,70;0,406;784;318;301,89;0,155;0,418;0,573;#ÁVALOR!;1,8;24;0;0,156;2,6;24;0;0,225;0,30;24;0;0,026;0;0,406;;;;;;;;;;;;;;;;
15;8:00;07;2014;;35;20;7,5;360,36;112,668;-0,133;3:00;9;0,020;0,121;;0;0,050;-0,012;360,00;136,420;-0,291;9:00;9;;0,303;;0;0,055;0,012;249,088;-0,424;0,424;0,000;337,38;49,022;0,000;0,004;0,004;;;0,031;0,004;298,110;-0,424;0,428;0,004;4,70;0,406;807;328;301,90;0,156;0,456;0,612;0,039;1,8;24;0;0,156;2,6;24;0;0,225;0,30;24;0;0,026;0;0,406;;;;;;;;;;;;;;;;
16;8:00;07;2014;;31;21;9,0;360,34;112,535;-0,133;1:00;9;0,020;0,045;;0;0,060;-0,088;359,97;136,202;-0,218;3:00;9;;0,073;;0;0,0654;-0,145;248,737;-0,351;0,118;-0,233;337,37;48,981;-0,041;0,004;0,004;;;0,037;-0,037;297,718;-0,392;0,122;-0,270;4,20;0,363;796;289;301,89;0,155;0,230;0,385;-0,227;1,3;24;0;0,112;2,6;24;0;0,225;0,30;24;0;0,026;0;0,363;;;;;;;;;;;;;;;;
17;8:00;07;2014;;32;23;10,5;360,31;112,335;-0,200;3:00;9;0,020;0,120;;0;0,070;-0,080;359,92;135,839;-0,363;9:00;9;;0,303;;0;0,07623;-0,060;248,174;-0,563;0,423;-0,140;337,36;48,941;-0,040;0,004;0,004;;;0,042;-0,036;297,115;-0,603;0,427;-0,176;3,90;0,337;842;284;301,90;0,156;0,311;0,467;0,082;1,0;24;0;0,086;2,6;24;0;0,225;0,30;24;0;0,026;0;0,337;;;;;;;;;;;;;;;;
18;8:00;07;2014;;34;25;12,5;360,29;112,202;-0,133;2:00;9;0,020;0,085;1989;169;0,083;-0,048;359,86;135,405;-0,434;6:59;9;;0,227;339;77;0,090;-0,207;247,607;-0,567;0,312;-0,255;337,35;48,901;-0,040;0,004;0,004;;;0,050;-0,036;296,508;-0,607;0,316;-0,291;3,90;0,337;772;260;302,09;0,160;0,327;0,487;0,020;1,0;24;0;0,086;2,6;24;0;0,225;0,30;24;0;0,026;0;0,337;;;;;;;;;;;;;;;;
19;8:00;07;2014;;33;21;8,5;360,27;112,070;-0,132;2:00;9,0;0,020;0,088;;0;0,056;-0,044;359,85;135,333;-0,072;5:00;9;;0,162;;0;0,061;0,090;247,403;-0,204;0,250;0,046;337,34;48,860;-0,041;0,004;0,004;;;0,035;-0,037;296,263;-0,245;0,254;0,009;3,90;0,337;;0;;;;;;1,0;24;0;0,086;2,6;24;0;0,225;0,30;24;0;0,026;0;0,337;;;;;;;;;;;;;;;;
20;8:00;07;2014;;28;18;8,0;360,25;111,937;-0,133;3:00;9,0;0,020;0,120;;0;0,053;-0,013;359,85;135,333;0,000;;;;0,000;;0;0,058;0,000;247,270;-0,133;0,120;-0,013;337,29;48,659;-0,201;0,004;0,191;;;0,032;-0,010;295,929;-0,334;0,311;-0,023;3,90;0,337;;0;;;;;;1,0;24;0;0,086;2,6;24;0;0,225;0,30;24;0;0,026;0;0,337;;;;;;;;;;;;;;;;
21;8:00;07;2014;;29;18;7,0;360,23;111,804;-0,133;3:00;9,0;0,020;0,121;1931;234;0,047;-0,012;359,85;135,333;0,000;;;;0,000;;0;0,050;0,000;247,137;-0,133;0,121;-0,012;337,23;48,418;-0,241;0,004;0,191;;;0,028;-0,050;295,555;-0,374;0,312;-0,062;4,80;0,415;807;335;301,90;0,156;0,220;0,376;#ÁVALOR!;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
22;8:00;07;2014;;30;19;10,0;360,21;111,672;-0,132;3:00;9,0;0,020;0,121;;0;0,066;-0,011;359,80;134,972;-0,361;9,:30;9;;0,308;;0;0,072;-0,053;246,644;-0,493;0,429;-0,064;337,22;48,378;-0,040;0,004;0,004;;;0,040;-0,036;295,022;-0,533;0,433;-0,100;4,80;0,415;807;335;301,90;0,156;0,254;0,410;0,034;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
23;8:00;07;2014;;32;20;9,5;360,19;111,540;-0,132;3:00;9,0;0,020;0,120;;0;0,063;-0,012;359,75;134,612;-0,360;9,:30;9;;0,308;;0;0,068;-0,052;246,152;-0,492;0,428;-0,064;337,21;48,338;-0,040;0,004;0,004;;;0,038;-0,036;294,490;-0,532;0,432;-0,100;4,80;0,415;796;330;301,90;0,156;0,250;0,406;-0,004;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
24;8:00;07;2014;;35;20;9,5;360,16;111,342;-0,198;3:00;9,0;0,020;0,120;1966;236;0,063;-0,078;359,70;134,252;-0,360;9,:30;9;;0,308;339;104;0,068;-0,052;245,594;-0,558;0,428;-0,130;337,20;48,298;-0,040;0,004;0,004;;;0,038;-0,036;293,892;-0,598;0,432;-0,166;4,80;0,415;796;330;301,91;0,157;0,265;0,422;0,016;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
25;8:00;07;2014;;34;21;7,9;360,13;111,144;-0,198;3:00;9,0;0,020;0,120;;0;0,052;-0,078;359,64;133,822;-0,430;13:00;9;;0,421;;0;0,057;-0,009;244,966;-0,628;0,541;-0,087;337,20;48,298;0,000;0,004;0,004;;;0,032;0,004;293,264;-0,628;0,545;-0,083;4,80;0,415;784;325;302,09;0,160;0,375;0,535;0,113;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
26;8:00;07;2014;;34;21;7,0;360,10;110,946;-0,198;3:00;9,0;0,020;0,120;;0;0,046;-0,078;359,61;133,607;-0,215;5:30;9;;0,178;;0;0,050;-0,037;244,553;-0,413;0,298;-0,115;337,19;48,258;-0,040;0,004;0,004;;;0,028;-0,036;292,811;-0,453;0,302;-0,151;4,80;0,415;;0;;;;;;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
27;8:00;07;2014;;31;22;8,0;360,08;110,814;-0,132;3:00;9,0;0,020;0,120;;0;0,053;-0,012;359,61;133,607;0,000;;;;0,000;;0;0,058;0,000;244,421;-0,132;0,120;-0,012;337,13;48,018;-0,240;0,004;0,238;;;0,032;-0,002;292,439;-0,372;0,358;-0,014;4,80;0,415;;0;;;;;;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
28;8:00;07;2014;;33;20;8,5;360,05;110,617;-0,197;3:00;9,0;0,020;0,120;;0;0,056;-0,077;359,60;133,535;-0,072;;;;0,000;;0;0,061;-0,072;244,152;-0,269;0,120;-0,149;337,06;47,739;-0,279;0,004;0,285;;;0,034;0,006;291,891;-0,548;0,405;-0,143;4,80;0,415;796;330;301,90;0,156;0,198;0,3543;#ÁVALOR!;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
29;8:00;07;2014;;33;20;5,5;360,03;110,486;-0,131;3:00;9,0;0,020;0,117;1954;190;0,036;-0,014;359,54;133,106;-0,429;11:38;9;;0,377;;0;0,039;-0,052;243,592;-0,560;0,494;-0,066;337,05;47,699;-0,040;0,004;0,004;;;0,022;-0,036;291,291;-0,600;0,498;-0,102;4,80;0,415;772;320;301,91;0,157;0,334;0,491;0,1367;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
30;8:00;07;2014;;32;21;6,3;360,01;110,355;-0,131;3:00;9,0;0,020;0,117;;0;0,041;-0,014;359,49;132,749;-0,357;9:30;9;;0,308;;0;0,045;-0,049;243,104;-0,488;0,425;-0,063;337,04;47,659;-0,040;0,004;0,004;;;0,025;-0,036;290,763;-0,528;0,429;-0,099;4,80;0,415;796;330;301,91;0,157;0,348;0,505;0,014;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
